enrollment_id,student_id,course_level,enrolled_flag,enrollment_date,final_grade,completed_flag
6993,2047,300,Yes,2024-01-04,A,Yes
6994,2047,300,Yes,2024-01-07,A,Yes
6995,2047,300,Yes,2024-01-17,C,Yes
6996,2048,100,Yes,2024-01-18,A,Yes
6997,2048,100,Yes,2024-01-04,D,Yes
6998,2048,200,Yes,2024-01-06,F,No
6999,2049,100,Yes,2024-01-19,A,Yes
7000,2049,300,Yes,2024-01-08,W,No
7001,2049,400,Yes,2024-01-09,F,No
7002,2049,100,Yes,2023-12-31,A,Yes
7003,2050,400,Yes,2024-01-09,A,Yes
7004,2050,400,Yes,2024-01-09,D,Yes
7005,2050,200,Yes,2024-01-11,D,Yes
7006,2051,100,Yes,2024-01-18,C,Yes
7007,2051,100,Yes,2024-01-03,B,Yes
7008,2051,200,Yes,2024-01-11,B,Yes
7009,2052,300,Yes,2024-01-17,B,Yes
7010,2052,100,Yes,2024-01-02,A,Yes
7011,2052,200,Yes,2024-01-12,W,No
7012,2052,300,Yes,2024-01-18,D,Yes
7013,2053,100,Yes,2024-01-02,B,Yes
7014,2053,200,Yes,2024-01-08,W,No
7015,2053,400,Yes,2024-01-18,D,Yes
7016,2053,300,Yes,2024-01-14,C,Yes
7017,2053,300,Yes,2024-01-16,F,No
7018,2054,400,Yes,2024-01-07,B,Yes
7019,2054,100,Yes,2024-01-13,C,Yes
7020,2054,400,Yes,2024-01-02,B,Yes
7021,2054,400,Yes,2024-01-04,C,Yes
7022,2055,100,Yes,2024-01-09,C,Yes
7023,2055,100,Yes,2024-01-19,B,Yes
7024,2055,100,Yes,2024-01-06,C,Yes
7025,2055,300,Yes,2024-01-09,B,Yes
7026,2056,100,Yes,2024-01-09,B,Yes
7027,2056,200,Yes,2024-01-05,B,Yes
7028,2056,300,Yes,2024-01-05,A,Yes
7029,2056,100,Yes,2024-01-06,C,Yes
7030,2057,400,Yes,2024-01-08,A,Yes
7031,2057,400,Yes,2024-01-03,D,Yes
7032,2057,100,Yes,2024-01-15,D,Yes
7033,2058,100,Yes,2024-01-04,F,No
7034,2058,200,Yes,2024-01-03,A,Yes
7035,2058,200,Yes,2024-01-05,B,Yes
7036,2058,200,Yes,2024-01-04,F,No
7037,2058,200,Yes,2024-01-19,A,Yes
7038,2059,100,Yes,2024-01-11,B,Yes
7039,2059,300,Yes,2024-01-15,W,No
7040,2059,400,Yes,2024-01-17,D,Yes
7041,2060,300,Yes,2024-01-14,D,Yes
7042,2060,300,Yes,2024-01-17,A,Yes
7043,2060,400,Yes,2024-01-15,B,Yes
7044,2061,300,Yes,2024-01-18,C,Yes
7045,2061,400,Yes,2024-01-19,D,Yes
7046,2061,300,Yes,2024-01-12,C,Yes
7047,2061,300,Yes,2023-12-31,F,No
7048,2062,300,Yes,2024-01-01,A,Yes
7049,2062,200,Yes,2024-01-12,A,Yes
7050,2062,100,Yes,2024-01-06,B,Yes
7051,2062,200,Yes,2024-01-15,F,No
7052,2062,200,Yes,2024-01-15,B,Yes
7053,2063,400,Yes,2024-01-08,B,Yes
7054,2063,300,Yes,2024-01-16,B,Yes
7055,2063,300,Yes,2024-01-07,A,Yes
7056,2063,400,Yes,2024-01-15,A,Yes
7057,2064,400,Yes,2024-01-13,B,Yes
7058,2064,100,Yes,2024-01-08,A,Yes
7059,2064,400,Yes,2024-01-11,D,Yes
7060,2064,100,Yes,2024-01-18,B,Yes
7061,2064,100,Yes,2024-01-12,A,Yes
7062,2065,400,Yes,2023-12-31,W,No
7063,2065,200,Yes,2024-01-10,F,No
7064,2065,400,Yes,2024-01-02,F,No
7065,2065,200,Yes,2024-01-08,W,No
7066,2066,300,Yes,2024-01-17,B,Yes
7067,2066,200,Yes,2024-01-03,B,Yes
7068,2066,400,Yes,2024-01-09,B,Yes
7069,2066,100,Yes,2024-01-15,B,Yes
7070,2066,100,Yes,2024-01-17,W,No
7071,2067,300,Yes,2024-01-05,D,Yes
7072,2067,100,Yes,2024-01-03,C,Yes
7073,2067,300,Yes,2024-01-08,A,Yes
7074,2068,400,Yes,2024-01-12,F,No
7075,2068,400,Yes,2024-01-19,C,Yes
7076,2068,200,Yes,2024-01-01,A,Yes
7077,2069,400,Yes,2023-12-31,C,Yes
7078,2069,200,Yes,2024-01-12,B,Yes
7079,2069,200,Yes,2024-01-12,A,Yes
7080,2070,200,Yes,2024-01-10,B,Yes
7081,2070,200,Yes,2024-01-03,C,Yes
7082,2070,200,Yes,2024-01-06,B,Yes
7083,2071,200,Yes,2024-01-12,B,Yes
7084,2071,200,Yes,2024-01-08,A,Yes
7085,2071,400,Yes,2024-01-16,B,Yes
7086,2072,100,Yes,2024-01-02,C,Yes
7087,2072,300,Yes,2024-01-19,C,Yes
7088,2072,200,Yes,2024-01-13,B,Yes
7089,2073,300,Yes,2024-01-16,A,Yes
7090,2073,400,Yes,2024-01-08,C,Yes
7091,2073,100,Yes,2024-01-03,F,No
7092,2073,400,Yes,2024-01-14,B,Yes
7093,2074,200,Yes,2024-01-08,B,Yes
7094,2074,100,Yes,2024-01-11,C,Yes
7095,2074,200,Yes,2024-01-12,F,No
7096,2075,100,Yes,2024-01-13,F,No
7097,2075,400,Yes,2024-01-02,D,Yes
7098,2075,200,Yes,2024-01-12,A,Yes
7099,2075,200,Yes,2024-01-08,B,Yes
7100,2076,300,Yes,2024-01-01,D,Yes
7101,2076,100,Yes,2024-01-07,B,Yes
7102,2076,400,Yes,2024-01-08,C,Yes
7103,2077,400,Yes,2024-01-17,F,No
7104,2077,100,Yes,2024-01-04,D,Yes
7105,2077,200,Yes,2024-01-03,A,Yes
7106,2078,100,Yes,2024-01-09,F,No
7107,2078,400,Yes,2024-01-04,C,Yes
7108,2078,400,Yes,2024-01-01,D,Yes
7109,2078,300,Yes,2024-01-14,A,Yes
7110,2079,400,Yes,2024-01-06,C,Yes
7111,2079,300,Yes,2024-01-02,B,Yes
7112,2079,300,Yes,2024-01-03,C,Yes
7113,2079,200,Yes,2024-01-06,B,Yes
7114,2079,100,Yes,2024-01-06,B,Yes
7115,2080,400,Yes,2024-01-05,B,Yes
7116,2080,200,Yes,2024-01-18,C,Yes
7117,2080,400,Yes,2024-01-18,B,Yes
7118,2080,300,Yes,2024-01-06,W,No
7119,2081,400,Yes,2024-01-05,B,Yes
7120,2081,400,Yes,2024-01-09,C,Yes
7121,2081,100,Yes,2024-01-15,A,Yes
7122,2082,400,Yes,2024-01-08,F,No
7123,2082,200,Yes,2024-01-09,B,Yes
7124,2082,100,Yes,2024-01-06,F,No
7125,2083,400,Yes,2024-01-15,A,Yes
7126,2083,100,Yes,2024-01-10,C,Yes
7127,2083,300,Yes,2024-01-02,A,Yes
7128,2083,300,Yes,2024-01-09,B,Yes
7129,2083,400,Yes,2024-01-15,F,No
7130,2084,100,Yes,2024-01-03,B,Yes
7131,2084,400,Yes,2024-01-18,C,Yes
7132,2084,400,Yes,2024-01-02,B,Yes
7133,2085,200,Yes,2024-01-19,A,Yes
7134,2085,400,Yes,2024-01-05,C,Yes
7135,2085,200,Yes,2024-01-05,C,Yes
7136,2086,100,Yes,2024-01-16,W,No
7137,2086,400,Yes,2024-01-08,C,Yes
7138,2086,300,Yes,2024-01-08,C,Yes
7139,2086,100,Yes,2024-01-18,C,Yes
7140,2086,400,Yes,2024-01-05,A,Yes
7141,2087,100,Yes,2024-01-15,B,Yes
7142,2087,100,Yes,2024-01-17,D,Yes
7143,2087,200,Yes,2024-01-11,C,Yes
7144,2087,100,Yes,2024-01-19,W,No
7145,2087,200,Yes,2024-01-02,A,Yes
7146,2088,100,Yes,2024-01-18,B,Yes
7147,2088,400,Yes,2024-01-09,C,Yes
7148,2088,400,Yes,2024-01-10,W,No
7149,2088,200,Yes,2024-01-10,F,No
7150,2089,300,Yes,2024-01-12,C,Yes
7151,2089,400,Yes,2023-12-31,D,Yes
7152,2089,300,Yes,2024-01-02,C,Yes
7153,2089,200,Yes,2024-01-03,A,Yes
7154,2089,400,Yes,2024-01-10,C,Yes
7155,2090,400,Yes,2024-01-18,A,Yes
7156,2090,300,Yes,2024-01-16,F,No
7157,2090,400,Yes,2024-01-05,C,Yes
7158,2090,400,Yes,2024-01-11,A,Yes
7159,2091,300,Yes,2024-01-13,B,Yes
7160,2091,200,Yes,2024-01-16,W,No
7161,2091,200,Yes,2024-01-03,C,Yes
7162,2091,100,Yes,2024-01-10,C,Yes
7163,2092,100,Yes,2023-12-31,F,No
7164,2092,300,Yes,2024-01-07,W,No
7165,2092,400,Yes,2024-01-06,B,Yes
7166,2093,200,Yes,2024-01-08,A,Yes
7167,2093,300,Yes,2024-01-12,F,No
7168,2093,300,Yes,2024-01-07,C,Yes
7169,2093,100,Yes,2024-01-15,B,Yes
7170,2093,400,Yes,2023-12-31,C,Yes
7171,2094,300,Yes,2024-01-15,A,Yes
7172,2094,100,Yes,2024-01-19,F,No
7173,2094,400,Yes,2024-01-03,D,Yes
7174,2095,100,Yes,2024-01-16,B,Yes
7175,2095,300,Yes,2024-01-14,B,Yes
7176,2095,200,Yes,2024-01-10,B,Yes
7177,2095,300,Yes,2024-01-18,A,Yes
7178,2095,200,Yes,2024-01-09,C,Yes
7179,2096,400,Yes,2024-01-14,C,Yes
7180,2096,300,Yes,2024-01-16,A,Yes
7181,2096,200,Yes,2024-01-08,D,Yes
7182,2097,200,Yes,2024-01-12,B,Yes
7183,2097,400,Yes,2024-01-18,A,Yes
7184,2097,400,Yes,2024-01-04,C,Yes
7185,2097,200,Yes,2023-12-31,A,Yes
7186,2098,300,Yes,2024-01-08,A,Yes
7187,2098,100,Yes,2024-01-15,A,Yes
7188,2098,300,Yes,2024-01-14,C,Yes
7189,2098,200,Yes,2024-01-19,C,Yes
7190,2099,300,Yes,2024-01-07,B,Yes
7191,2099,400,Yes,2024-01-05,A,Yes
7192,2099,400,Yes,2024-01-03,A,Yes
7193,2099,300,Yes,2023-12-31,B,Yes
7194,2099,200,Yes,2024-01-17,C,Yes
7195,2100,300,Yes,2024-01-13,B,Yes
7196,2100,300,Yes,2024-01-13,C,Yes
7197,2100,300,Yes,2024-01-01,B,Yes
7198,2100,300,Yes,2024-01-07,F,No
7199,2100,400,Yes,2024-01-19,D,Yes
7200,2101,200,Yes,2024-01-13,W,No
7201,2101,100,Yes,2024-01-01,D,Yes
7202,2101,300,Yes,2023-12-31,C,Yes
7203,2101,100,Yes,2024-01-13,B,Yes
7204,2101,400,Yes,2024-01-13,D,Yes
7205,2102,100,Yes,2024-01-03,B,Yes
7206,2102,300,Yes,2024-01-14,B,Yes
7207,2102,100,Yes,2024-01-12,C,Yes
7208,2102,200,Yes,2024-01-10,C,Yes
7209,2102,200,Yes,2024-01-14,D,Yes
7210,2103,400,Yes,2024-01-01,A,Yes
7211,2103,300,Yes,2024-01-11,B,Yes
7212,2103,100,Yes,2024-01-17,B,Yes
7213,2103,400,Yes,2024-01-06,A,Yes
7214,2103,100,Yes,2024-01-13,W,No
7215,2104,100,Yes,2024-01-07,A,Yes
7216,2104,400,Yes,2024-01-06,A,Yes
7217,2104,400,Yes,2024-01-18,A,Yes
7218,2104,300,Yes,2024-01-03,W,No
7219,2104,200,Yes,2024-01-05,A,Yes
7220,2105,200,Yes,2024-01-05,F,No
7221,2105,300,Yes,2024-01-15,A,Yes
7222,2105,100,Yes,2024-01-18,F,No
7223,2105,300,Yes,2024-01-01,W,No
7224,2106,200,Yes,2024-01-03,C,Yes
7225,2106,400,Yes,2024-01-04,B,Yes
7226,2106,300,Yes,2024-01-14,D,Yes
7227,2107,400,Yes,2024-01-10,B,Yes
7228,2107,200,Yes,2024-01-06,W,No
7229,2107,300,Yes,2024-01-05,A,Yes
7230,2107,400,Yes,2024-01-13,A,Yes
7231,2107,300,Yes,2024-01-13,C,Yes
7232,2108,300,Yes,2024-01-08,B,Yes
7233,2108,200,Yes,2024-01-16,F,No
7234,2108,300,Yes,2024-01-13,F,No
7235,2108,300,Yes,2024-01-13,B,Yes
7236,2108,400,Yes,2024-01-03,B,Yes
7237,2109,400,Yes,2024-01-03,F,No
7238,2109,200,Yes,2024-01-19,D,Yes
7239,2109,400,Yes,2024-01-02,A,Yes
7240,2110,200,Yes,2024-01-19,B,Yes
7241,2110,300,Yes,2023-12-31,A,Yes
7242,2110,400,Yes,2024-01-16,C,Yes
7243,2110,200,Yes,2024-01-17,B,Yes
7244,2110,100,Yes,2024-01-09,A,Yes
7245,2111,200,Yes,2024-01-07,A,Yes
7246,2111,100,Yes,2024-01-03,B,Yes
7247,2111,100,Yes,2024-01-14,F,No
7248,2111,400,Yes,2024-01-05,A,Yes
7249,2111,100,Yes,2024-01-12,A,Yes
7250,2112,400,Yes,2024-01-11,W,No
7251,2112,300,Yes,2024-01-01,A,Yes
7252,2112,100,Yes,2024-01-03,C,Yes
7253,2112,400,Yes,2023-12-31,A,Yes
7254,2113,100,Yes,2024-01-17,F,No
7255,2113,200,Yes,2024-01-03,D,Yes
7256,2113,400,Yes,2023-12-31,D,Yes
7257,2113,200,Yes,2024-01-03,F,No
7258,2114,300,Yes,2024-01-05,D,Yes
7259,2114,200,Yes,2024-01-18,B,Yes
7260,2114,400,Yes,2024-01-08,B,Yes
7261,2115,300,Yes,2024-01-05,B,Yes
7262,2115,300,Yes,2024-01-17,F,No
7263,2115,400,Yes,2024-01-18,C,Yes
7264,2115,400,Yes,2024-01-06,F,No
7265,2116,400,Yes,2024-01-09,B,Yes
7266,2116,400,Yes,2024-01-14,C,Yes
7267,2116,200,Yes,2024-01-07,D,Yes
7268,2116,200,Yes,2024-01-18,D,Yes
7269,2118,200,Yes,2024-01-12,B,Yes
7270,2118,400,Yes,2024-01-17,C,Yes
7271,2118,300,Yes,2024-01-16,C,Yes
7272,2118,400,Yes,2024-01-18,B,Yes
7273,2118,400,Yes,2024-01-06,B,Yes
7274,2120,400,Yes,2024-01-06,A,Yes
7275,2120,200,Yes,2024-01-07,B,Yes
7276,2120,400,Yes,2024-01-04,A,Yes
7277,2121,200,Yes,2024-01-06,C,Yes
7278,2121,400,Yes,2024-01-16,D,Yes
7279,2121,200,Yes,2024-01-07,B,Yes
7280,2122,100,Yes,2024-01-09,C,Yes
7281,2122,200,Yes,2024-01-15,D,Yes
7282,2122,200,Yes,2024-01-04,B,Yes
7283,2122,100,Yes,2024-01-12,B,Yes
7284,2122,400,Yes,2024-01-17,C,Yes
7285,2123,100,Yes,2024-01-03,C,Yes
7286,2123,300,Yes,2024-01-01,C,Yes
7287,2123,300,Yes,2024-01-15,D,Yes
7288,2123,100,Yes,2024-01-03,C,Yes
7289,2123,200,Yes,2024-01-06,C,Yes
7290,2124,200,Yes,2024-01-01,D,Yes
7291,2124,200,Yes,2024-01-01,B,Yes
7292,2124,100,Yes,2024-01-06,C,Yes
7293,2125,100,Yes,2024-01-01,B,Yes
7294,2125,200,Yes,2024-01-11,D,Yes
7295,2125,300,Yes,2023-12-31,A,Yes
7296,2125,200,Yes,2024-01-18,B,Yes
7297,2125,200,Yes,2024-01-12,B,Yes
7298,2126,400,Yes,2024-01-14,B,Yes
7299,2126,400,Yes,2024-01-05,C,Yes
7300,2126,200,Yes,2023-12-31,B,Yes
7301,2127,100,Yes,2024-01-07,A,Yes
7302,2127,400,Yes,2024-01-09,C,Yes
7303,2127,400,Yes,2024-01-01,C,Yes
7304,2127,400,Yes,2024-01-13,B,Yes
7305,2127,400,Yes,2024-01-04,B,Yes
7306,2128,100,Yes,2024-01-05,B,Yes
7307,2128,400,Yes,2024-01-10,A,Yes
7308,2128,300,Yes,2024-01-07,A,Yes
7309,2129,100,Yes,2024-01-01,C,Yes
7310,2129,400,Yes,2024-01-03,C,Yes
7311,2129,100,Yes,2024-01-18,B,Yes
7312,2129,200,Yes,2024-01-14,B,Yes
7313,2129,400,Yes,2024-01-12,D,Yes
7314,2130,100,Yes,2023-12-31,C,Yes
7315,2130,300,Yes,2024-01-13,C,Yes
7316,2130,400,Yes,2024-01-09,F,No
7317,2131,100,Yes,2024-01-19,B,Yes
7318,2131,300,Yes,2024-01-04,C,Yes
7319,2131,100,Yes,2024-01-06,C,Yes
7320,2132,100,Yes,2024-01-11,B,Yes
7321,2132,300,Yes,2024-01-18,W,No
7322,2132,100,Yes,2024-01-03,B,Yes
7323,2132,400,Yes,2024-01-09,C,Yes
7324,2133,300,Yes,2024-01-17,C,Yes
7325,2133,300,Yes,2024-01-17,F,No
7326,2133,200,Yes,2024-01-16,C,Yes
7327,2134,400,Yes,2024-01-16,D,Yes
7328,2134,100,Yes,2024-01-03,B,Yes
7329,2134,100,Yes,2024-01-02,B,Yes
7330,2134,200,Yes,2024-01-05,F,No
7331,2134,400,Yes,2024-01-03,A,Yes
7332,2135,100,Yes,2024-01-10,B,Yes
7333,2135,200,Yes,2024-01-06,D,Yes
7334,2135,300,Yes,2024-01-05,B,Yes
7335,2135,300,Yes,2024-01-02,A,Yes
7336,2136,100,Yes,2024-01-11,A,Yes
7337,2136,100,Yes,2024-01-07,C,Yes
7338,2136,100,Yes,2024-01-12,W,No
7339,2136,400,Yes,2024-01-02,C,Yes
7340,2137,400,Yes,2024-01-18,W,No
7341,2137,400,Yes,2024-01-02,D,Yes
7342,2137,200,Yes,2024-01-03,F,No
7343,2137,300,Yes,2024-01-04,A,Yes
7344,2137,400,Yes,2024-01-11,F,No
7345,2138,100,Yes,2024-01-05,F,No
7346,2138,400,Yes,2024-01-18,B,Yes
7347,2138,200,Yes,2024-01-13,W,No
7348,2138,100,Yes,2024-01-04,D,Yes
7349,2138,100,Yes,2024-01-14,F,No
7350,2139,300,Yes,2024-01-05,F,No
7351,2139,300,Yes,2024-01-03,D,Yes
7352,2139,200,Yes,2024-01-15,B,Yes
7353,2139,100,Yes,2024-01-06,A,Yes
7354,2140,300,Yes,2024-01-11,D,Yes
7355,2140,100,Yes,2024-01-17,A,Yes
7356,2140,100,Yes,2024-01-06,W,No
7357,2140,200,Yes,2024-01-09,B,Yes
7358,2141,300,Yes,2024-01-03,B,Yes
7359,2141,200,Yes,2024-01-18,C,Yes
7360,2141,300,Yes,2024-01-13,B,Yes
7361,2142,200,Yes,2024-01-11,B,Yes
7362,2142,400,Yes,2024-01-18,B,Yes
7363,2142,100,Yes,2024-01-13,B,Yes
7364,2143,300,Yes,2024-01-19,A,Yes
7365,2143,400,Yes,2024-01-10,C,Yes
7366,2143,300,Yes,2024-01-07,C,Yes
7367,2143,300,Yes,2024-01-03,F,No
7368,2143,200,Yes,2024-01-07,C,Yes
7369,2144,100,Yes,2024-01-16,F,No
7370,2144,400,Yes,2024-01-18,D,Yes
7371,2144,300,Yes,2024-01-08,A,Yes
7372,2144,100,Yes,2024-01-03,B,Yes
7373,2145,100,Yes,2024-01-17,D,Yes
7374,2145,100,Yes,2024-01-07,C,Yes
7375,2145,400,Yes,2023-12-31,B,Yes
7376,2145,300,Yes,2024-01-03,W,No
7377,2146,200,Yes,2024-01-08,C,Yes
7378,2146,100,Yes,2024-01-02,C,Yes
7379,2146,200,Yes,2024-01-01,A,Yes
7380,2147,200,Yes,2024-01-02,B,Yes
7381,2147,300,Yes,2024-01-04,B,Yes
7382,2147,100,Yes,2024-01-06,W,No
7383,2148,200,Yes,2024-01-02,D,Yes
7384,2148,400,Yes,2024-01-07,F,No
7385,2148,400,Yes,2024-01-19,C,Yes
7386,2148,300,Yes,2024-01-12,C,Yes
7387,2148,100,Yes,2024-01-12,B,Yes
7388,2149,100,Yes,2024-01-04,C,Yes
7389,2149,100,Yes,2024-01-05,A,Yes
7390,2149,200,Yes,2024-01-03,A,Yes
7391,2149,200,Yes,2024-01-07,C,Yes
7392,2150,200,Yes,2024-01-13,D,Yes
7393,2150,400,Yes,2024-01-01,C,Yes
7394,2150,300,Yes,2024-01-15,D,Yes
7395,2150,100,Yes,2024-01-09,A,Yes
7396,2150,300,Yes,2024-01-11,B,Yes
7397,2151,400,Yes,2024-01-09,A,Yes
7398,2151,100,Yes,2024-01-10,C,Yes
7399,2151,300,Yes,2024-01-09,F,No
7400,2151,400,Yes,2024-01-09,C,Yes
7401,2151,300,Yes,2024-01-08,C,Yes
7402,2152,200,Yes,2024-01-06,D,Yes
7403,2152,100,Yes,2024-01-06,A,Yes
7404,2152,400,Yes,2024-01-03,F,No
7405,2153,400,Yes,2024-01-01,F,No
7406,2153,200,Yes,2023-12-31,A,Yes
7407,2153,300,Yes,2024-01-12,F,No
7408,2153,300,Yes,2024-01-01,B,Yes
7409,2154,100,Yes,2024-01-01,D,Yes
7410,2154,300,Yes,2024-01-19,A,Yes
7411,2154,300,Yes,2024-01-16,W,No
7412,2154,200,Yes,2024-01-04,F,No
7413,2154,400,Yes,2024-01-03,A,Yes
7414,2155,300,Yes,2024-01-14,D,Yes
7415,2155,200,Yes,2024-01-13,C,Yes
7416,2155,100,Yes,2024-01-06,D,Yes
7417,2155,200,Yes,2024-01-05,A,Yes
7418,2156,200,Yes,2024-01-09,A,Yes
7419,2156,200,Yes,2024-01-13,C,Yes
7420,2156,300,Yes,2024-01-09,W,No
7421,2156,200,Yes,2024-01-12,B,Yes
7422,2157,300,Yes,2024-01-02,B,Yes
7423,2157,400,Yes,2024-01-07,C,Yes
7424,2157,300,Yes,2024-01-08,C,Yes
7425,2158,100,Yes,2024-01-10,W,No
7426,2158,300,Yes,2024-01-12,B,Yes
7427,2158,200,Yes,2024-01-10,B,Yes
7428,2158,400,Yes,2024-01-04,W,No
7429,2159,100,Yes,2024-01-03,W,No
7430,2159,400,Yes,2024-01-15,B,Yes
7431,2159,200,Yes,2024-01-08,B,Yes
7432,2159,100,Yes,2024-01-17,B,Yes
7433,2159,400,Yes,2024-01-10,C,Yes
7434,2160,200,Yes,2024-01-16,W,No
7435,2160,300,Yes,2024-01-02,A,Yes
7436,2160,400,Yes,2024-01-01,A,Yes
7437,2160,400,Yes,2024-01-08,W,No
7438,2160,200,Yes,2024-01-13,B,Yes
7439,2161,400,Yes,2024-01-08,A,Yes
7440,2161,300,Yes,2024-01-09,B,Yes
7441,2161,400,Yes,2024-01-12,A,Yes
7442,2162,200,Yes,2024-01-05,C,Yes
7443,2162,300,Yes,2024-01-13,C,Yes
7444,2162,400,Yes,2024-01-04,B,Yes
7445,2163,100,Yes,2024-01-08,A,Yes
7446,2163,100,Yes,2024-01-14,A,Yes
7447,2163,100,Yes,2024-01-17,B,Yes
7448,2163,200,Yes,2023-12-31,A,Yes
7449,2163,200,Yes,2024-01-12,C,Yes
7450,2164,400,Yes,2024-01-06,C,Yes
7451,2164,400,Yes,2024-01-10,A,Yes
7452,2164,300,Yes,2024-01-17,B,Yes
7453,2164,400,Yes,2024-01-04,F,No
7454,2164,400,Yes,2024-01-12,W,No
7455,2165,300,Yes,2024-01-06,B,Yes
7456,2165,100,Yes,2024-01-09,F,No
7457,2165,100,Yes,2024-01-09,C,Yes
7458,2165,400,Yes,2024-01-13,C,Yes
7459,2165,100,Yes,2024-01-01,B,Yes
7460,2166,100,Yes,2024-01-11,A,Yes
7461,2166,100,Yes,2024-01-07,D,Yes
7462,2166,200,Yes,2024-01-07,F,No
7463,2166,200,Yes,2024-01-05,A,Yes
7464,2166,300,Yes,2024-01-14,W,No
7465,2167,300,Yes,2024-01-13,F,No
7466,2167,400,Yes,2024-01-18,C,Yes
7467,2167,400,Yes,2024-01-12,A,Yes
7468,2167,200,Yes,2024-01-16,B,Yes
7469,2167,200,Yes,2024-01-11,B,Yes
7470,2169,100,Yes,2024-01-15,B,Yes
7471,2169,200,Yes,2024-01-10,C,Yes
7472,2169,300,Yes,2023-12-31,A,Yes
7473,2169,100,Yes,2024-01-15,C,Yes
7474,2169,300,Yes,2024-01-16,A,Yes
7475,2170,200,Yes,2024-01-16,A,Yes
7476,2170,200,Yes,2024-01-12,D,Yes
7477,2170,400,Yes,2024-01-07,A,Yes
7478,2170,200,Yes,2024-01-14,D,Yes
7479,2171,200,Yes,2024-01-07,B,Yes
7480,2171,100,Yes,2024-01-12,C,Yes
7481,2171,400,Yes,2024-01-14,C,Yes
7482,2172,300,Yes,2024-01-07,A,Yes
7483,2172,400,Yes,2024-01-13,D,Yes
7484,2172,300,Yes,2024-01-11,A,Yes
7485,2173,100,Yes,2024-01-17,C,Yes
7486,2173,200,Yes,2024-01-05,A,Yes
7487,2173,200,Yes,2024-01-18,W,No
7488,2173,300,Yes,2024-01-16,A,Yes
7489,2174,300,Yes,2024-01-01,F,No
7490,2174,400,Yes,2024-01-11,C,Yes
7491,2174,200,Yes,2024-01-01,C,Yes
7492,2174,200,Yes,2024-01-12,D,Yes
7493,2175,200,Yes,2024-01-16,W,No
7494,2175,400,Yes,2024-01-06,F,No
7495,2175,100,Yes,2024-01-14,D,Yes
7496,2175,100,Yes,2023-12-31,C,Yes
7497,2176,300,Yes,2024-01-14,C,Yes
7498,2176,100,Yes,2024-01-02,C,Yes
7499,2176,200,Yes,2024-01-18,W,No
7500,2177,200,Yes,2024-01-14,W,No
7501,2177,100,Yes,2024-01-02,C,Yes
7502,2177,400,Yes,2024-01-14,C,Yes
7503,2177,400,Yes,2024-01-18,F,No
7504,2177,200,Yes,2024-01-01,D,Yes
7505,2178,100,Yes,2023-12-31,W,No
7506,2178,200,Yes,2024-01-03,A,Yes
7507,2178,100,Yes,2024-01-15,C,Yes
7508,2178,200,Yes,2024-01-06,B,Yes
7509,2179,100,Yes,2024-01-17,A,Yes
7510,2179,100,Yes,2024-01-01,B,Yes
7511,2179,100,Yes,2024-01-15,A,Yes
7512,2179,100,Yes,2024-01-05,F,No
7513,2180,200,Yes,2024-01-09,D,Yes
7514,2180,400,Yes,2024-01-19,B,Yes
7515,2180,200,Yes,2024-01-02,B,Yes
7516,2180,400,Yes,2024-01-11,B,Yes
7517,2181,300,Yes,2024-01-14,B,Yes
7518,2181,100,Yes,2024-01-17,D,Yes
7519,2181,400,Yes,2024-01-05,B,Yes
7520,2182,200,Yes,2024-01-14,W,No
7521,2182,100,Yes,2024-01-13,B,Yes
7522,2182,400,Yes,2024-01-10,W,No
7523,2183,400,Yes,2024-01-03,W,No
7524,2183,400,Yes,2023-12-31,C,Yes
7525,2183,100,Yes,2024-01-18,B,Yes
7526,2183,200,Yes,2024-01-11,W,No
7527,2183,300,Yes,2024-01-11,A,Yes
7528,2184,300,Yes,2024-01-04,A,Yes
7529,2184,200,Yes,2024-01-12,B,Yes
7530,2184,300,Yes,2023-12-31,A,Yes
7531,2184,400,Yes,2024-01-16,B,Yes
7532,2184,300,Yes,2024-01-10,W,No
7533,2185,300,Yes,2024-01-04,W,No
7534,2185,400,Yes,2024-01-04,B,Yes
7535,2185,100,Yes,2024-01-08,A,Yes
7536,2185,300,Yes,2024-01-09,C,Yes
7537,2185,100,Yes,2024-01-08,F,No
7538,2186,400,Yes,2024-01-14,B,Yes
7539,2186,200,Yes,2024-01-14,W,No
7540,2186,100,Yes,2024-01-09,B,Yes
7541,2186,300,Yes,2024-01-06,C,Yes
7542,2187,400,Yes,2024-01-03,B,Yes
7543,2187,300,Yes,2024-01-09,A,Yes
7544,2187,400,Yes,2024-01-15,C,Yes
7545,2187,100,Yes,2023-12-31,D,Yes
7546,2187,300,Yes,2024-01-14,B,Yes
7547,2188,200,Yes,2024-01-18,W,No
7548,2188,200,Yes,2024-01-15,A,Yes
7549,2188,200,Yes,2024-01-05,D,Yes
7550,2188,200,Yes,2024-01-11,W,No
7551,2189,300,Yes,2024-01-05,A,Yes
7552,2189,400,Yes,2024-01-18,A,Yes
7553,2189,300,Yes,2024-01-13,C,Yes
7554,2190,200,Yes,2024-01-17,C,Yes
7555,2190,400,Yes,2024-01-07,A,Yes
7556,2190,300,Yes,2024-01-02,B,Yes
7557,2190,400,Yes,2024-01-18,C,Yes
7558,2190,100,Yes,2024-01-13,A,Yes
7559,2191,300,Yes,2024-01-16,F,No
