student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status
1863,19,Non-binary,Biology,Junior,Yes,No,Fall 2023,Warning,Low,Dropout
1864,34,Non-binary,Education,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled
1865,28,Male,Mechanical Engineering,Sophomore,Yes,Yes,Fall 2023,Probation,Medium,Enrolled
1866,29,Female,Psychology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1867,24,Non-binary,Biology,Junior,Yes,Yes,Spring 2024,Good Standing,High,Enrolled
1868,23,Male,Biology,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Dropout
1869,18,Non-binary,Psychology,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled
1870,34,Non-binary,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate
1871,28,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2023,Probation,Medium,Graduate
1872,34,Non-binary,Mechanical Engineering,Sophomore,No,No,Fall 2023,Good Standing,High,Dropout
1873,24,Male,Biology,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled
1874,34,Male,Computer Science,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate
1875,26,Male,Business Administration,Senior,No,Yes,Fall 2023,Good Standing,Medium,Dropout
1876,34,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2022,Good Standing,High,Enrolled
1877,25,Non-binary,Mechanical Engineering,Junior,No,No,Fall 2023,Good Standing,Medium,Enrolled
1878,34,Non-binary,Nursing,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
1879,24,Male,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Enrolled
1880,18,Non-binary,Mechanical Engineering,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
1881,30,Female,Business Administration,Senior,No,Yes,Fall 2022,Good Standing,High,Enrolled
1882,34,Non-binary,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
1883,30,Female,Education,Senior,No,No,Spring 2023,Probation,Medium,Enrolled
1884,33,Non-binary,Psychology,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout
1885,25,Male,Psychology,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
1886,18,Non-binary,Psychology,Senior,Yes,No,Spring 2024,Good Standing,Medium,Graduate
1887,31,Female,Psychology,Sophomore,Yes,Yes,Fall 2023,Good Standing,Medium,Dropout
1888,32,Female,Nursing,Senior,No,No,Fall 2022,Good Standing,Low,Enrolled
1889,19,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Warning,Medium,Graduate
1890,34,Female,Psychology,Junior,No,Yes,Spring 2024,Good Standing,Medium,Graduate
1891,23,Female,Biology,Senior,No,No,Fall 2023,Good Standing,High,Enrolled
1892,21,Male,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,Medium,Enrolled
1893,18,Non-binary,Psychology,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Enrolled
1894,25,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
1895,24,Non-binary,Psychology,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
1896,20,Female,Nursing,Junior,No,Yes,Fall 2023,Warning,Medium,Dropout
1897,27,Non-binary,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
1898,27,Non-binary,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Low,Dropout
1899,31,Male,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Probation,Medium,Enrolled
1900,19,Male,Biology,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate
1901,18,Male,Business Administration,Sophomore,No,No,Spring 2024,Warning,Medium,Graduate
1902,24,Female,Architecture,Freshman,No,No,Spring 2024,Good Standing,Low,Dropout
1903,25,Non-binary,Business Administration,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled
1904,18,Male,Computer Science,Freshman,No,No,Fall 2023,Probation,High,Graduate
1905,20,Male,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout
1906,25,Male,Biology,Junior,No,Yes,Fall 2022,Good Standing,Low,Dropout
1907,32,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled
1908,22,Non-binary,Business Administration,Senior,Yes,No,Spring 2024,Good Standing,Low,Enrolled
1909,20,Non-binary,Business Administration,Freshman,No,No,Spring 2023,Probation,Medium,Enrolled
1910,18,Female,Business Administration,Senior,No,No,Spring 2023,Warning,Medium,Graduate
1911,32,Female,Education,Sophomore,No,No,Spring 2024,Probation,High,Graduate
1912,25,Male,Nursing,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
1913,19,Non-binary,Psychology,Freshman,No,Yes,Spring 2023,Good Standing,High,Graduate
1914,20,Male,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled
1915,31,Non-binary,Nursing,Senior,Yes,Yes,Fall 2022,Warning,Low,Enrolled
1916,31,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate
1917,28,Non-binary,Architecture,Senior,No,No,Fall 2023,Good Standing,Medium,Enrolled
1918,33,Female,Computer Science,Freshman,No,Yes,Fall 2022,Probation,Medium,Graduate
1919,21,Female,Psychology,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate
1920,22,Non-binary,Computer Science,Junior,No,No,Fall 2023,Good Standing,Medium,Enrolled
1921,31,Male,Biology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
1922,33,Non-binary,Education,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled
1923,24,Non-binary,Mechanical Engineering,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate
1924,27,Male,Education,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate
1925,24,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Dropout
1926,18,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout
1927,33,Female,Computer Science,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Dropout
1928,21,Female,Computer Science,Freshman,No,Yes,Fall 2022,Good Standing,High,Enrolled
1929,19,Male,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,Medium,Enrolled
1930,18,Female,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate
1931,32,Female,Computer Science,Freshman,Yes,Yes,Fall 2023,Good Standing,Medium,Graduate
1932,22,Male,Education,Senior,No,No,Spring 2024,Good Standing,Medium,Graduate
1933,28,Female,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout
1934,27,Non-binary,Psychology,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
1935,19,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,High,Graduate
1936,20,Male,Architecture,Freshman,Yes,No,Fall 2023,Good Standing,Medium,Enrolled
1937,29,Female,Education,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate
1938,22,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,High,Graduate
1939,22,Non-binary,Biology,Freshman,No,No,Spring 2023,Probation,High,Graduate
1940,23,Female,Nursing,Sophomore,No,No,Fall 2022,Probation,High,Enrolled
1941,26,Female,Psychology,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled
1942,19,Non-binary,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate
1943,29,Non-binary,Computer Science,Junior,Yes,Yes,Spring 2023,Probation,High,Graduate
1944,20,Male,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout
1945,29,Male,Education,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate
1946,34,Non-binary,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1947,27,Male,Computer Science,Junior,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled
1948,31,Non-binary,Education,Freshman,No,Yes,Spring 2023,Probation,Medium,Graduate
1949,34,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1950,34,Male,Nursing,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
1951,31,Male,Computer Science,Junior,No,Yes,Fall 2022,Probation,Low,Enrolled
1952,26,Female,Psychology,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled
1953,25,Female,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Enrolled
1954,19,Female,Psychology,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate
1955,30,Non-binary,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate
1956,24,Male,Biology,Senior,Yes,No,Spring 2023,Probation,Medium,Graduate
1957,26,Non-binary,Education,Freshman,Yes,No,Spring 2023,Warning,Low,Enrolled
1958,28,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled
1959,31,Non-binary,Computer Science,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate
1960,21,Female,Biology,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled
1961,30,Female,Business Administration,Freshman,No,No,Spring 2024,Probation,Low,Enrolled
1962,19,Female,Nursing,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled
1963,22,Non-binary,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
1964,28,Male,Psychology,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
1965,23,Male,Biology,Freshman,No,No,Spring 2024,Probation,Medium,Graduate
1966,27,Female,Architecture,Junior,Yes,No,Spring 2023,Good Standing,High,Enrolled
1967,21,Female,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
1968,26,Female,Education,Senior,No,No,Spring 2024,Good Standing,Low,Dropout
1969,23,Female,Biology,Freshman,No,No,Spring 2024,Good Standing,High,Dropout
1970,19,Male,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate
1971,34,Non-binary,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
1972,22,Non-binary,Education,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1973,23,Non-binary,Education,Senior,Yes,No,Spring 2024,Good Standing,High,Enrolled
1974,29,Non-binary,Computer Science,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout
1975,27,Female,Psychology,Sophomore,No,No,Spring 2024,Probation,Medium,Graduate
1976,23,Female,Mechanical Engineering,Sophomore,No,No,Spring 2024,Good Standing,Low,Enrolled
1977,25,Female,Architecture,Freshman,No,Yes,Spring 2023,Good Standing,Low,Enrolled
1978,19,Non-binary,Mechanical Engineering,Junior,No,No,Spring 2023,Good Standing,Low,Enrolled
1979,29,Female,Business Administration,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled
1980,30,Female,Biology,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
1981,24,Male,Education,Junior,No,Yes,Fall 2022,Probation,Medium,Graduate
1982,27,Male,Computer Science,Senior,Yes,No,Spring 2024,Probation,Medium,Enrolled
1983,30,Female,Mechanical Engineering,Sophomore,Yes,No,Spring 2023,Good Standing,Low,Dropout
1984,34,Male,Nursing,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
1985,31,Male,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout
1986,19,Female,Computer Science,Sophomore,Yes,Yes,Fall 2022,Good Standing,High,Enrolled
1987,28,Female,Computer Science,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Enrolled
1988,18,Female,Mechanical Engineering,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate
1989,21,Female,Nursing,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled
1990,28,Non-binary,Business Administration,Sophomore,No,Yes,Spring 2023,Warning,Low,Dropout
1991,25,Non-binary,Mechanical Engineering,Sophomore,No,No,Spring 2023,Good Standing,Medium,Dropout
1992,28,Female,Nursing,Sophomore,No,No,Fall 2022,Good Standing,High,Enrolled
1993,21,Male,Computer Science,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate
1994,34,Female,Architecture,Senior,No,Yes,Fall 2022,Warning,High,Graduate
1995,24,Female,Nursing,Sophomore,Yes,No,Spring 2024,Good Standing,Medium,Dropout
1996,25,Male,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,High,Dropout
1997,20,Non-binary,Biology,Senior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
1998,19,Female,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Probation,Medium,Graduate
1999,32,Female,Education,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate
2000,22,Non-binary,Mechanical Engineering,Senior,No,Yes,Spring 2023,Good Standing,High,Dropout
2001,18,Non-binary,Biology,Senior,Yes,No,Fall 2023,Good Standing,High,Enrolled
2002,21,Male,Psychology,Sophomore,No,No,Spring 2023,Good Standing,Medium,Enrolled
2003,32,Non-binary,Psychology,Freshman,Yes,No,Fall 2022,Probation,Medium,Graduate
2004,20,Non-binary,Psychology,Junior,No,No,Spring 2024,Good Standing,High,Graduate
2005,28,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled
2006,34,Male,Business Administration,Senior,No,No,Fall 2023,Good Standing,Low,Dropout
2007,30,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Probation,Medium,Enrolled
2008,28,Non-binary,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
2009,19,Male,Biology,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Dropout
2010,26,Non-binary,Architecture,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
2011,19,Non-binary,Biology,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate
2012,26,Male,Education,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled
2013,26,Female,Nursing,Junior,Yes,No,Fall 2023,Good Standing,Medium,Graduate
2014,25,Male,Mechanical Engineering,Sophomore,Yes,No,Spring 2023,Good Standing,Low,Enrolled
2015,34,Non-binary,Mechanical Engineering,Junior,Yes,Yes,Fall 2022,Warning,Medium,Graduate
2016,18,Non-binary,Computer Science,Junior,No,No,Spring 2024,Good Standing,High,Dropout
2017,28,Non-binary,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2018,25,Male,Computer Science,Junior,No,No,Spring 2024,Good Standing,High,Dropout
2019,27,Non-binary,Computer Science,Senior,No,No,Spring 2023,Good Standing,High,Dropout
2020,24,Non-binary,Mechanical Engineering,Senior,Yes,No,Fall 2023,Good Standing,Medium,Graduate
2021,20,Male,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Low,Enrolled
2022,20,Female,Nursing,Sophomore,No,No,Spring 2024,Good Standing,Low,Dropout
2023,22,Female,Nursing,Freshman,Yes,No,Spring 2024,Probation,High,Graduate
2024,29,Non-binary,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled
2025,29,Male,Biology,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
2026,23,Non-binary,Education,Sophomore,No,No,Fall 2023,Probation,High,Dropout
2027,19,Male,Biology,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled
2028,29,Male,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,Low,Dropout
2029,22,Female,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,High,Graduate
2030,29,Female,Nursing,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
2031,34,Male,Psychology,Junior,No,No,Spring 2024,Probation,High,Enrolled
2032,34,Non-binary,Computer Science,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate
2033,27,Female,Computer Science,Sophomore,No,No,Spring 2024,Good Standing,Low,Enrolled
2034,34,Non-binary,Nursing,Junior,No,No,Spring 2023,Good Standing,High,Dropout
2035,32,Female,Biology,Senior,No,No,Spring 2023,Probation,Medium,Graduate
2036,29,Female,Business Administration,Freshman,No,No,Spring 2024,Good Standing,High,Dropout
2037,33,Non-binary,Biology,Freshman,No,No,Fall 2023,Probation,High,Enrolled
2038,25,Female,Education,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled
2039,34,Female,Psychology,Sophomore,No,No,Spring 2024,Good Standing,Low,Enrolled
2040,22,Non-binary,Nursing,Senior,No,No,Spring 2024,Good Standing,High,Graduate
2041,33,Female,Computer Science,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled
2042,23,Female,Mechanical Engineering,Junior,No,No,Spring 2023,Good Standing,High,Enrolled
2043,25,Female,Biology,Senior,Yes,No,Fall 2023,Probation,Medium,Enrolled
2044,29,Non-binary,Business Administration,Junior,No,Yes,Fall 2023,Good Standing,High,Dropout
2045,32,Male,Mechanical Engineering,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
2046,26,Non-binary,Education,Junior,No,Yes,Spring 2024,Good Standing,Medium,Graduate
2047,30,Male,Nursing,Freshman,No,No,Fall 2023,Good Standing,High,Graduate
2048,32,Female,Biology,Junior,No,Yes,Fall 2023,Probation,Medium,Graduate
2049,27,Male,Computer Science,Freshman,No,Yes,Spring 2024,Good Standing,High,Dropout
2050,33,Non-binary,Biology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout
2051,24,Non-binary,Psychology,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
2052,34,Female,Architecture,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout
2053,24,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,High,Graduate
2054,31,Female,Psychology,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2055,32,Female,Education,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
2056,24,Non-binary,Computer Science,Freshman,Yes,No,Spring 2024,Good Standing,Low,Dropout
2057,26,Male,Mechanical Engineering,Senior,Yes,No,Fall 2022,Good Standing,Medium,Dropout
2058,33,Male,Education,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
2059,25,Male,Psychology,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate
2060,24,Male,Psychology,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled
2061,20,Female,Architecture,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Dropout
2062,27,Female,Mechanical Engineering,Senior,No,No,Fall 2022,Probation,Low,Enrolled
2063,24,Non-binary,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Enrolled
2064,34,Female,Psychology,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout
2065,31,Female,Nursing,Junior,No,Yes,Spring 2024,Good Standing,Medium,Dropout
2066,20,Non-binary,Architecture,Junior,No,No,Spring 2024,Warning,High,Enrolled
2067,29,Non-binary,Education,Sophomore,Yes,No,Spring 2024,Good Standing,High,Dropout
2068,30,Non-binary,Mechanical Engineering,Sophomore,No,No,Spring 2023,Probation,Medium,Dropout
2069,19,Female,Business Administration,Freshman,No,No,Spring 2023,Good Standing,Medium,Dropout
2070,20,Female,Business Administration,Senior,No,No,Fall 2023,Good Standing,Medium,Enrolled
2071,22,Non-binary,Computer Science,Junior,No,No,Fall 2022,Good Standing,High,Enrolled
2072,28,Non-binary,Nursing,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
2073,25,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2024,Good Standing,High,Graduate
2074,29,Female,Business Administration,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled
2075,24,Female,Computer Science,Sophomore,No,No,Fall 2023,Probation,Medium,Dropout
2076,32,Male,Education,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled
2077,34,Female,Architecture,Senior,No,No,Spring 2024,Good Standing,Low,Enrolled
2078,21,Female,Nursing,Freshman,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate
2079,30,Female,Nursing,Senior,Yes,Yes,Fall 2023,Good Standing,Low,Dropout
2080,18,Non-binary,Biology,Freshman,No,No,Spring 2024,Good Standing,High,Dropout
2081,33,Female,Computer Science,Junior,No,No,Spring 2023,Good Standing,High,Graduate
2082,30,Non-binary,Computer Science,Freshman,Yes,No,Fall 2022,Good Standing,High,Graduate
2083,27,Male,Biology,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
2084,29,Male,Architecture,Junior,Yes,No,Fall 2023,Good Standing,High,Graduate
2085,19,Non-binary,Psychology,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled
2086,20,Non-binary,Computer Science,Senior,Yes,Yes,Fall 2022,Good Standing,Low,Dropout
2087,27,Non-binary,Biology,Sophomore,No,Yes,Fall 2023,Warning,Low,Dropout
2088,19,Female,Psychology,Sophomore,No,No,Spring 2023,Good Standing,Low,Dropout
2089,30,Male,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
2090,30,Non-binary,Psychology,Junior,Yes,No,Spring 2023,Good Standing,Medium,Enrolled
2091,20,Female,Mechanical Engineering,Freshman,No,No,Spring 2024,Probation,Medium,Enrolled
2092,24,Male,Nursing,Senior,No,Yes,Fall 2022,Good Standing,High,Enrolled
2093,31,Female,Education,Sophomore,No,Yes,Spring 2023,Good Standing,High,Graduate
