student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,at_risk_score,risk_category,at_risk_flag,latest_placement_score,placement_language,total_test_attempts,retake_required,has_hold,unresolved_hold_flag,avg_days_to_resolve_hold,intervention_received_flag,intervention_type,enrolled_flag,completed_flag,placement_score_band,hold_resolution_category,enrollment_delay_flag
1412,32,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,Low,Enrolled,4,High Risk,1,45.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1413,33,Non-binary,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,65.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1414,22,Male,Computer Science,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,63.0,Spanish,1,Yes,Yes,No,27.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
1415,20,Male,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,4,High Risk,1,59.0,Math,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1416,29,Female,Business Administration,Junior,No,Yes,Spring 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,48.0,English,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
1417,21,Female,Mechanical Engineering,Junior,No,No,Spring 2023,Probation,Medium,Graduate,2,Medium Risk,1,94.0,Math,2,Yes,Yes,No,3.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
1418,33,Male,Nursing,Sophomore,Yes,Yes,Spring 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,99.0,English,1,No,Yes,Yes,11.0,No,No Intervention,,,High,Moderate (8-14 days),Yes
1419,24,Non-binary,Business Administration,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,55.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1420,30,Male,Psychology,Senior,No,No,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,66.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1421,27,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate,0,Low Risk,0,84.0,English,1,No,No,No,,Yes,At-Risk Outreach,Yes,Yes,High,No Hold,No
1422,24,Non-binary,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,4,High Risk,1,88.0,Spanish,2,Yes,Yes,No,13.5,Yes,Academic Planning,Yes,Yes,High,Moderate (8-14 days),No
1423,31,Non-binary,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled,4,High Risk,1,47.0,Spanish,2,Yes,Yes,No,26.0,Yes,Financial Aid Guidance,Yes,No,Low,Slow (>14 days),Yes
1424,22,Non-binary,Education,Freshman,No,Yes,Spring 2023,Warning,High,Graduate,1,Low Risk,0,94.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1425,20,Non-binary,Architecture,Freshman,No,No,Fall 2022,Good Standing,Low,Enrolled,3,Medium Risk,1,68.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1426,28,Male,Mechanical Engineering,Freshman,Yes,No,Spring 2023,Warning,Medium,Dropout,1,Low Risk,0,74.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,No,Medium,No Hold,No
1427,28,Male,Nursing,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,70.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1428,32,Female,Nursing,Sophomore,Yes,No,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,77.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1429,29,Male,Biology,Junior,No,Yes,Spring 2023,Probation,Low,Dropout,4,High Risk,1,54.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1430,26,Non-binary,Computer Science,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,47.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1431,27,Female,Biology,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,57.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1432,29,Non-binary,Psychology,Freshman,No,No,Spring 2024,Probation,High,Graduate,3,Medium Risk,1,54.0,English,1,Yes,Yes,No,25.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
1433,34,Male,Computer Science,Junior,No,Yes,Fall 2022,Good Standing,Medium,Dropout,2,Medium Risk,1,62.0,English,1,No,Yes,No,13.0,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),No
1434,23,Female,Business Administration,Freshman,Yes,Yes,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,95.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1435,24,Non-binary,Architecture,Junior,No,No,Spring 2024,Probation,Low,Enrolled,4,High Risk,1,54.0,Math,2,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
1436,31,Female,Business Administration,Sophomore,No,Yes,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,60.0,Math,1,Yes,Yes,No,8.5,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1437,30,Female,Nursing,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,90.0,Math,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
1438,25,Male,Psychology,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,4,High Risk,1,65.0,Spanish,2,Yes,Yes,Yes,,Yes,Academic Planning,Yes,Yes,Medium,No Hold,Yes
1439,27,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,78.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1440,26,Female,Psychology,Junior,Yes,No,Fall 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,58.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1441,19,Female,Business Administration,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,91.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1442,22,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,56.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1443,22,Female,Psychology,Freshman,Yes,No,Fall 2022,Good Standing,Low,Dropout,4,High Risk,1,86.0,Math,1,No,Yes,Yes,18.0,Yes,Academic Planning,Yes,Yes,High,Slow (>14 days),Yes
1444,23,Female,Architecture,Freshman,No,Yes,Spring 2024,Probation,Low,Enrolled,3,Medium Risk,1,68.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1445,25,Female,Architecture,Senior,No,No,Fall 2022,Good Standing,High,Dropout,3,Medium Risk,1,70.0,Spanish,1,No,Yes,No,22.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
1446,33,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout,2,Medium Risk,1,96.0,English,1,No,Yes,No,8.0,Yes,Academic Planning,Yes,No,High,Moderate (8-14 days),No
1447,30,Non-binary,Mechanical Engineering,Senior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate,3,Medium Risk,1,41.0,Math,1,Yes,Yes,No,22.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
1448,18,Non-binary,Business Administration,Junior,Yes,Yes,Fall 2023,Good Standing,Low,Dropout,3,Medium Risk,1,76.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1449,34,Non-binary,Psychology,Sophomore,No,No,Fall 2023,Probation,High,Enrolled,1,Low Risk,0,97.0,Math,1,No,No,No,,Yes,Financial Aid Guidance,Yes,No,High,No Hold,No
1450,24,Male,Mechanical Engineering,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout,6,High Risk,1,86.0,Spanish,2,Yes,Yes,Yes,10.0,No,No Intervention,,,High,Moderate (8-14 days),Yes
1451,30,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,73.0,Math,1,No,Yes,No,23.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
1452,21,Non-binary,Architecture,Junior,Yes,No,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,71.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1453,21,Female,Education,Junior,No,No,Fall 2023,Good Standing,High,Enrolled,3,Medium Risk,1,71.0,Math,2,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1454,23,Female,Business Administration,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,3,Medium Risk,1,46.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1455,29,Male,Mechanical Engineering,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,90.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1456,24,Non-binary,Education,Sophomore,Yes,Yes,Fall 2022,Good Standing,Low,Dropout,3,Medium Risk,1,86.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1457,27,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,65.0,Spanish,1,No,Yes,No,18.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
1458,24,Female,Psychology,Senior,No,Yes,Spring 2024,Good Standing,High,Graduate,1,Low Risk,0,73.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1459,20,Non-binary,Business Administration,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled,4,High Risk,1,45.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1460,30,Female,Education,Sophomore,No,Yes,Fall 2023,Probation,Medium,Graduate,3,Medium Risk,1,56.0,English,1,Yes,Yes,No,13.5,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1461,30,Female,Biology,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,65.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1462,25,Male,Psychology,Freshman,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,77.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1463,26,Male,Architecture,Sophomore,Yes,Yes,Spring 2023,Probation,Medium,Enrolled,2,Medium Risk,1,74.0,English,1,No,Yes,No,1.0,No,No Intervention,Yes,No,Medium,Quick (<=7 days),No
1464,24,Male,Biology,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,63.0,English,1,Yes,Yes,No,22.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
1465,18,Female,Biology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Dropout,3,Medium Risk,1,47.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1466,20,Non-binary,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,High,Dropout,2,Medium Risk,1,64.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1467,30,Male,Computer Science,Junior,No,No,Spring 2024,Probation,High,Graduate,1,Low Risk,0,90.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1468,34,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,73.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1469,18,Male,Education,Freshman,No,No,Spring 2024,Good Standing,High,Graduate,1,Low Risk,0,89.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1470,23,Male,Education,Senior,Yes,Yes,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,85.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1471,23,Female,Education,Senior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,79.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1472,29,Male,Mechanical Engineering,Sophomore,No,Yes,Spring 2023,Probation,High,Graduate,4,High Risk,1,49.0,Spanish,2,Yes,Yes,No,13.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1473,30,Male,Psychology,Senior,No,No,Spring 2024,Good Standing,High,Graduate,0,Low Risk,0,94.0,English,1,Yes,Yes,No,13.0,Yes,Financial Aid Guidance,Yes,Yes,High,Moderate (8-14 days),No
1474,30,Female,Education,Freshman,Yes,No,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,64.0,English,2,Yes,No,No,,Yes,Career Counseling,Yes,No,Medium,No Hold,No
1475,32,Non-binary,Psychology,Freshman,No,Yes,Fall 2022,Good Standing,Low,Enrolled,2,Medium Risk,1,92.0,Spanish,1,No,Yes,No,6.0,Yes,Financial Aid Guidance,Yes,Yes,High,Quick (<=7 days),No
1476,33,Male,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,79.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1477,28,Female,Biology,Freshman,No,No,Spring 2024,Warning,Medium,Graduate,2,Medium Risk,1,98.0,Spanish,1,Yes,Yes,No,26.5,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
1478,22,Male,Education,Junior,No,No,Fall 2022,Good Standing,Medium,Dropout,3,Medium Risk,1,68.0,Spanish,1,No,Yes,Yes,26.0,Yes,Financial Aid Guidance,,,Medium,Slow (>14 days),Yes
1479,21,Female,Business Administration,Freshman,No,No,Spring 2023,Good Standing,High,Graduate,2,Medium Risk,1,44.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1480,20,Non-binary,Education,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,51.0,English,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Low,No Hold,No
1481,32,Non-binary,Computer Science,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,49.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1482,26,Female,Nursing,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,70.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1483,34,Female,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Low,Dropout,3,Medium Risk,1,56.0,English,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
1484,31,Female,Education,Freshman,No,Yes,Fall 2023,Probation,Low,Enrolled,3,Medium Risk,1,96.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1485,32,Non-binary,Architecture,Sophomore,No,No,Spring 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,48.0,English,2,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
1486,18,Male,Nursing,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,54.0,English,2,Yes,Yes,No,6.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
1487,20,Non-binary,Business Administration,Senior,Yes,No,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,91.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1488,33,Female,Architecture,Freshman,No,Yes,Spring 2024,Probation,High,Enrolled,4,High Risk,1,43.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1489,28,Female,Architecture,Freshman,Yes,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,72.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1490,29,Non-binary,Mechanical Engineering,Sophomore,Yes,No,Fall 2022,Good Standing,High,Dropout,2,Medium Risk,1,83.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1491,27,Female,Architecture,Senior,No,No,Fall 2023,Good Standing,Low,Dropout,4,High Risk,1,57.0,Math,2,Yes,Yes,No,5.0,Yes,Academic Planning,Yes,No,Low,Quick (<=7 days),No
1492,33,Non-binary,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0,Low Risk,0,69.0,Math,1,No,No,No,,Yes,Financial Aid Guidance,Yes,No,Medium,No Hold,No
1493,25,Female,Mechanical Engineering,Senior,No,No,Spring 2024,Probation,Medium,Graduate,0,Low Risk,0,67.0,Spanish,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
1494,23,Male,Computer Science,Senior,No,Yes,Fall 2022,Good Standing,High,Enrolled,5,High Risk,1,76.0,Math,2,Yes,Yes,Yes,,No,No Intervention,,,Medium,No Hold,Yes
1495,29,Male,Education,Senior,No,No,Fall 2023,Probation,Medium,Enrolled,2,Medium Risk,1,60.0,English,1,No,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1496,25,Female,Biology,Freshman,No,No,Spring 2024,Probation,Medium,Enrolled,3,Medium Risk,1,82.0,English,1,No,Yes,No,19.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
1497,21,Non-binary,Architecture,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,92.0,Math,1,Yes,Yes,No,10.0,Yes,Career Counseling,Yes,No,High,Moderate (8-14 days),No
1498,25,Male,Computer Science,Senior,No,No,Spring 2023,Good Standing,High,Enrolled,2,Medium Risk,1,64.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1499,22,Non-binary,Nursing,Senior,No,Yes,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,69.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1500,26,Female,Business Administration,Junior,Yes,No,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,51.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1501,21,Non-binary,Architecture,Freshman,No,Yes,Spring 2024,Probation,Medium,Graduate,3,Medium Risk,1,92.0,Math,1,No,Yes,Yes,23.0,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
1502,34,Male,Psychology,Junior,No,No,Fall 2022,Good Standing,Medium,Dropout,4,High Risk,1,63.0,English,1,Yes,Yes,Yes,,No,No Intervention,Yes,No,Medium,No Hold,Yes
1503,26,Non-binary,Computer Science,Freshman,Yes,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,67.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1504,18,Non-binary,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,52.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1505,30,Female,Architecture,Junior,No,No,Fall 2023,Probation,Medium,Graduate,4,High Risk,1,50.0,Spanish,1,Yes,Yes,Yes,24.0,No,No Intervention,,,Low,Slow (>14 days),Yes
1506,33,Female,Psychology,Sophomore,No,No,Fall 2023,Good Standing,High,Dropout,4,High Risk,1,93.0,Math,1,Yes,Yes,Yes,29.0,No,No Intervention,,,High,Slow (>14 days),Yes
1507,30,Female,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,4,High Risk,1,40.0,Math,2,Yes,Yes,No,12.5,No,No Intervention,Yes,Yes,Low,Moderate (8-14 days),No
1508,31,Male,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,77.0,Math,1,No,Yes,No,8.0,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
1509,20,Male,Nursing,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate,3,Medium Risk,1,63.0,Math,1,No,Yes,Yes,25.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
1510,23,Female,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,79.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1511,22,Female,Education,Sophomore,No,No,Spring 2024,Good Standing,Medium,Dropout,1,Low Risk,0,70.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,No,Medium,No Hold,No
1512,32,Male,Computer Science,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,87.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1513,19,Male,Psychology,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,82.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1514,27,Male,Business Administration,Freshman,Yes,No,Fall 2022,Good Standing,Medium,Graduate,0,Low Risk,0,77.0,English,1,No,No,No,,Yes,Academic Planning,Yes,No,Medium,No Hold,No
1515,30,Male,Architecture,Freshman,No,No,Spring 2024,Good Standing,High,Graduate,2,Medium Risk,1,65.0,English,1,Yes,Yes,No,16.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
1516,22,Female,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,Medium,Dropout,4,High Risk,1,48.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1517,18,Male,Business Administration,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled,2,Medium Risk,1,74.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1518,18,Female,Computer Science,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,88.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1519,32,Non-binary,Nursing,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,57.0,Spanish,1,Yes,Yes,No,8.0,No,No Intervention,Yes,Yes,Low,Moderate (8-14 days),No
1520,34,Non-binary,Biology,Freshman,No,No,Fall 2022,Good Standing,High,Enrolled,3,Medium Risk,1,69.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1521,28,Male,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Medium,Dropout,2,Medium Risk,1,80.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1522,34,Non-binary,Computer Science,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,89.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1523,30,Non-binary,Psychology,Senior,No,No,Spring 2024,Good Standing,High,Graduate,3,Medium Risk,1,99.0,Math,2,Yes,Yes,No,20.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
1524,18,Non-binary,Architecture,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,98.0,Spanish,1,Yes,Yes,No,11.0,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
1525,19,Male,Education,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,69.0,Spanish,1,No,Yes,No,13.0,Yes,Academic Planning,Yes,Yes,Medium,Moderate (8-14 days),No
1526,26,Male,Biology,Junior,No,Yes,Fall 2023,Good Standing,High,Enrolled,3,Medium Risk,1,84.0,Math,1,No,Yes,No,21.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
1527,20,Non-binary,Mechanical Engineering,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,90.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1528,18,Female,Biology,Freshman,No,No,Spring 2024,Warning,High,Enrolled,2,Medium Risk,1,84.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1529,33,Non-binary,Architecture,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Dropout,3,Medium Risk,1,84.0,English,1,Yes,Yes,No,20.0,Yes,Career Counseling,Yes,Yes,High,Slow (>14 days),Yes
1530,23,Male,Biology,Junior,No,Yes,Spring 2023,Probation,Medium,Dropout,3,Medium Risk,1,87.0,Math,1,Yes,Yes,No,13.0,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
1531,34,Male,Architecture,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled,3,Medium Risk,1,94.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1532,22,Male,Computer Science,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,79.0,English,1,No,Yes,No,19.5,Yes,Career Counseling,Yes,No,Medium,Slow (>14 days),Yes
1533,22,Non-binary,Mechanical Engineering,Sophomore,Yes,Yes,Spring 2024,Good Standing,Low,Dropout,3,Medium Risk,1,79.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1534,23,Female,Business Administration,Senior,No,No,Fall 2022,Good Standing,Medium,Dropout,4,High Risk,1,40.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1535,20,Male,Business Administration,Senior,No,No,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,47.0,Spanish,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Low,No Hold,No
1536,22,Male,Biology,Senior,No,Yes,Spring 2024,Warning,Medium,Enrolled,3,Medium Risk,1,60.0,Spanish,1,No,Yes,Yes,,Yes,Career Counseling,,,Low,No Hold,Yes
1537,22,Non-binary,Computer Science,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled,2,Medium Risk,1,71.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1538,27,Female,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,High,Enrolled,1,Low Risk,0,76.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
1539,27,Non-binary,Business Administration,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,50.0,Math,1,Yes,Yes,No,24.0,Yes,At-Risk Outreach,Yes,Yes,Low,Slow (>14 days),Yes
